reading_id,batch_id,storage_id,vehicle_id,timestamp,sensor_id,temperature_c,humidity_percent,light_intensity_lux,switch_status,weight_kg,weight_change_kg,,latitude,longitude,gps_valid,alert_status
READ-008212,MED-2026-035,STR-0035,,2026-07-25T16:37:25.911683,IOT-LIMIT-001,22.76,56.85,120.6,CLOSED,,,,,,,
READ-008213,MED-2026-035,STR-0035,,2026-07-25T17:07:25.911683,IOT-LIMIT-001,25.74,62.56,143.2,CLOSED,,,,,,,
READ-008214,MED-2026-035,STR-0035,,2026-07-25T17:37:25.911683,IOT-BH1750-001,22.1,69.43,114.7,CLOSED,,,,,,,
READ-008215,MED-2026-035,STR-0035,,2026-07-25T18:07:25.911683,IOT-BH1750-001,26.12,52.12,108.3,CLOSED,,,,,,,
READ-008216,MED-2026-035,STR-0035,,2026-07-25T18:37:25.911683,IOT-GPS-001,22.44,58.54,192.1,CLOSED,,,,,,,
READ-008217,MED-2026-035,STR-0035,,2026-07-25T19:07:25.911683,IOT-MPU6050-001,24.37,52.22,124.2,CLOSED,,,,,,,
READ-008218,MED-2026-035,STR-0035,,2026-07-25T19:37:25.911683,IOT-GPS-001,23.8,62.38,153.1,CLOSED,,,,,,,
READ-008219,MED-2026-035,STR-0035,,2026-07-25T20:07:25.911683,IOT-BH1750-001,21.32,58.99,140.2,CLOSED,,,,,,,
READ-008220,MED-2026-035,STR-0035,,2026-07-25T20:37:25.911683,IOT-DHT22-001,26.42,63.7,106.3,CLOSED,,,,,,,
READ-008221,MED-2026-035,STR-0035,,2026-07-25T21:07:25.911683,IOT-DHT22-001,26.01,42.84,89.8,CLOSED,,,,,,,
READ-008222,MED-2026-035,STR-0035,,2026-07-25T21:37:25.911683,IOT-BH1750-001,23.39,61.88,135.7,CLOSED,,,,,,,
READ-008223,MED-2026-035,STR-0035,,2026-07-25T22:07:25.911683,IOT-LIMIT-001,23.97,61.18,79.2,CLOSED,,,,,,,
READ-008224,MED-2026-035,STR-0035,,2026-07-25T22:37:25.911683,IOT-LIMIT-001,27.27,53.01,75.3,CLOSED,,,,,,,
READ-008225,MED-2026-035,STR-0035,,2026-07-25T23:07:25.911683,IOT-GPS-001,19.04,61.73,182.3,CLOSED,,,,,,,
READ-008226,MED-2026-035,STR-0035,,2026-07-25T23:37:25.911683,IOT-BH1750-001,23.65,65.24,112.5,CLOSED,,,,,,,
READ-008227,MED-2026-035,STR-0035,,2026-07-26T00:07:25.911683,IOT-GPS-001,24.95,58.61,131.1,CLOSED,,,,,,,
READ-008228,MED-2026-035,STR-0035,,2026-07-26T00:37:25.911683,IOT-DHT22-001,23.56,59.81,91.1,CLOSED,,,,,,,
READ-008229,MED-2026-035,STR-0035,,2026-07-26T01:07:25.911683,IOT-LIMIT-001,25.06,62.67,139.7,CLOSED,,,,,,,
READ-008230,MED-2026-035,STR-0035,,2026-07-26T01:37:25.911683,IOT-LIMIT-001,26.11,61.52,90.6,CLOSED,,,,,,,
READ-008231,MED-2026-035,STR-0035,,2026-07-26T02:07:25.911683,IOT-GPS-001,24.81,53.54,64.3,CLOSED,,,,,,,
READ-008232,MED-2026-035,STR-0035,,2026-07-26T02:37:25.911683,IOT-BH1750-001,22.51,64,105.6,CLOSED,,,,,,,
READ-008233,MED-2026-035,STR-0035,,2026-07-26T03:07:25.911683,IOT-GPS-001,27.41,61.01,90.8,CLOSED,,,,,,,
READ-008234,MED-2026-035,STR-0035,,2026-07-26T03:37:25.911683,IOT-DHT22-001,26.13,57.96,118.1,CLOSED,,,,,,,
READ-008235,MED-2026-035,STR-0035,,2026-07-26T04:07:25.911683,IOT-GPS-001,24.5,59.83,142.2,CLOSED,,,,,,,
READ-008236,MED-2026-035,STR-0035,,2026-07-26T04:37:25.911683,IOT-MPU6050-001,27.22,58.35,31.1,CLOSED,,,,,,,
READ-008237,MED-2026-035,STR-0035,,2026-07-26T05:07:25.911683,IOT-BH1750-001,23.7,51.28,139.5,CLOSED,,,,,,,
READ-008238,MED-2026-035,STR-0035,,2026-07-26T05:37:25.911683,IOT-GPS-001,28.03,62.4,110.9,CLOSED,,,,,,,
READ-008239,MED-2026-035,STR-0035,,2026-07-26T06:07:25.911683,IOT-MPU6050-001,24,65.3,83.1,CLOSED,,,,,,,
READ-008240,MED-2026-035,STR-0035,,2026-07-26T06:37:25.911683,IOT-MPU6050-001,27.95,55.46,180.7,CLOSED,,,,,,,
READ-008241,MED-2026-035,STR-0035,,2026-07-26T07:07:25.911683,IOT-DHT22-001,24.94,50.24,151.1,CLOSED,,,,,,,
READ-008242,MED-2026-035,STR-0035,,2026-07-26T07:37:25.911683,IOT-LIMIT-001,23.32,71.4,135.2,CLOSED,,,,,,,
READ-008243,MED-2026-035,STR-0035,,2026-07-26T08:07:25.911683,IOT-BH1750-001,24.42,67.43,113.7,CLOSED,,,,,,,
READ-008244,MED-2026-035,STR-0035,,2026-07-26T08:37:25.911683,IOT-LIMIT-001,23.18,53.64,125.3,CLOSED,,,,,,,
READ-008245,MED-2026-035,STR-0035,,2026-07-26T09:07:25.911683,IOT-LIMIT-001,28.91,62.59,117.1,CLOSED,,,,,,,
READ-008246,MED-2026-035,STR-0035,,2026-07-26T09:37:25.911683,IOT-DHT22-001,21.42,49.06,188.8,CLOSED,,,,,,,
READ-008247,MED-2026-035,STR-0035,,2026-07-26T10:07:25.911683,IOT-DHT22-001,27.91,68.05,140,CLOSED,,,,,,,
READ-008248,MED-2026-035,STR-0035,,2026-07-26T10:37:25.911683,IOT-MPU6050-001,24.38,58.76,130,CLOSED,,,,,,,
READ-008249,MED-2026-035,STR-0035,,2026-07-26T11:07:25.911683,IOT-HX711-001,23.37,50.39,121.4,CLOSED,,,,,,,
READ-008250,MED-2026-035,STR-0035,,2026-07-26T11:37:25.911683,IOT-DHT22-001,26.55,61.26,85.5,CLOSED,,,,,,,
READ-008251,MED-2026-035,STR-0035,,2026-07-26T12:07:25.911683,IOT-HX711-001,24.78,51.91,111.8,CLOSED,,,,,,,
READ-008252,MED-2026-035,STR-0035,,2026-07-26T12:37:25.911683,IOT-GPS-001,28.49,42.02,109.8,CLOSED,,,,,,,
READ-008253,MED-2026-035,STR-0035,,2026-07-26T13:07:25.911683,IOT-BH1750-001,28.87,52.47,123.4,CLOSED,,,,,,,
READ-008254,MED-2026-035,STR-0035,,2026-07-26T13:37:25.911683,IOT-LIMIT-001,26.33,60.59,96.7,CLOSED,,,,,,,
READ-008255,MED-2026-035,STR-0035,,2026-07-26T14:07:25.911683,IOT-HX711-001,23.56,52.17,121.5,CLOSED,,,,,,,
READ-008256,MED-2026-035,STR-0035,,2026-07-26T14:37:25.911683,IOT-HX711-001,25.65,62.8,85.6,CLOSED,,,,,,,
READ-008257,MED-2026-035,STR-0035,,2026-07-26T15:07:25.911683,IOT-HX711-001,25.3,60.23,134.7,CLOSED,,,,,,,
READ-008258,MED-2026-035,STR-0035,,2026-07-26T15:37:25.911683,IOT-HX711-001,24.31,61.16,111.1,CLOSED,,,,,,,
READ-008259,MED-2026-035,STR-0035,,2026-07-26T16:07:25.911683,IOT-MPU6050-001,24.7,72.35,138.4,CLOSED,,,,,,,
READ-008260,MED-2026-035,STR-0035,,2026-07-26T16:37:25.911683,IOT-DHT22-001,26.8,58.33,116.1,CLOSED,,,,,,,
READ-008261,MED-2026-035,STR-0035,,2026-07-26T17:07:25.911683,IOT-BH1750-001,26.03,52.22,122.7,CLOSED,,,,,,,
READ-008262,MED-2026-035,STR-0035,,2026-07-26T17:37:25.911683,IOT-DHT22-001,27.9,62.18,156.4,CLOSED,,,,,,,
READ-008263,MED-2026-035,STR-0035,,2026-07-26T18:07:25.911683,IOT-LIMIT-001,24.22,60.63,99.7,CLOSED,,,,,,,
READ-008264,MED-2026-035,STR-0035,,2026-07-26T18:37:25.911683,IOT-BH1750-001,26.13,59.6,124.1,CLOSED,,,,,,,
READ-008265,MED-2026-035,STR-0035,,2026-07-26T19:07:25.911683,IOT-GPS-001,23.81,63.78,121.9,CLOSED,,,,,,,
READ-008266,MED-2026-035,STR-0035,,2026-07-26T19:37:25.911683,IOT-MPU6050-001,25.7,51.85,77.3,CLOSED,,,,,,,
READ-008267,MED-2026-035,STR-0035,,2026-07-26T20:07:25.911683,IOT-HX711-001,26.69,56.75,32.8,CLOSED,,,,,,,
READ-008268,MED-2026-035,STR-0035,,2026-07-26T20:37:25.911683,IOT-GPS-001,24.7,53.43,107.5,CLOSED,,,,,,,
READ-008269,MED-2026-035,STR-0035,,2026-07-26T21:07:25.911683,IOT-GPS-001,24.83,63.64,149.3,CLOSED,,,,,,,
READ-008270,MED-2026-035,STR-0035,,2026-07-26T21:37:25.911683,IOT-HX711-001,25.52,54.94,138.7,CLOSED,,,,,,,
READ-008271,MED-2026-035,STR-0035,,2026-07-26T22:07:25.911683,IOT-GPS-001,26.23,56.15,125.8,CLOSED,,,,,,,
READ-008272,MED-2026-035,STR-0035,,2026-07-26T22:37:25.911683,IOT-BH1750-001,24.73,56.56,96.7,CLOSED,,,,,,,
READ-008273,MED-2026-035,STR-0035,,2026-07-26T23:07:25.911683,IOT-DHT22-001,26.2,74.41,178.8,CLOSED,,,,,,,
READ-008274,MED-2026-035,STR-0035,,2026-07-26T23:37:25.911683,IOT-MPU6050-001,28.25,61.38,37.3,CLOSED,,,,,,,
READ-008275,MED-2026-035,STR-0035,,2026-07-27T00:07:25.911683,IOT-GPS-001,21.61,66.32,83.2,CLOSED,,,,,,,
READ-008276,MED-2026-035,STR-0035,,2026-07-27T00:37:25.911683,IOT-BH1750-001,25.37,61.67,98.5,CLOSED,,,,,,,
READ-008277,MED-2026-035,STR-0035,,2026-07-27T01:07:25.911683,IOT-GPS-001,24.51,47.59,69.6,CLOSED,,,,,,,
READ-008278,MED-2026-035,STR-0035,,2026-07-27T01:37:25.911683,IOT-BH1750-001,22.93,66.79,68.2,CLOSED,,,,,,,
READ-008279,MED-2026-035,STR-0035,,2026-07-27T02:07:25.911683,IOT-MPU6050-001,28.44,51.88,153.6,CLOSED,,,,,,,
READ-008280,MED-2026-035,STR-0035,,2026-07-27T02:37:25.911683,IOT-GPS-001,22.61,63.6,83,CLOSED,,,,,,,
READ-008281,MED-2026-035,STR-0035,,2026-07-27T03:07:25.911683,IOT-LIMIT-001,22.88,54.03,117.4,CLOSED,,,,,,,
READ-008282,MED-2026-035,STR-0035,,2026-07-27T03:37:25.911683,IOT-DHT22-001,23.69,66.86,191.1,CLOSED,,,,,,,
READ-008283,MED-2026-035,STR-0035,,2026-07-27T04:07:25.911683,IOT-HX711-001,24.59,66.28,132.3,CLOSED,,,,,,,
READ-008284,MED-2026-035,STR-0035,,2026-07-27T04:37:25.911683,IOT-BH1750-001,22.36,68.94,103.3,CLOSED,,,,,,,
READ-008285,MED-2026-035,STR-0035,,2026-07-27T05:07:25.911683,IOT-DHT22-001,24.25,44.54,134.6,CLOSED,,,,,,,
READ-008286,MED-2026-035,STR-0035,,2026-07-27T05:37:25.911683,IOT-HX711-001,25.62,55.23,82.9,CLOSED,,,,,,,
READ-008287,MED-2026-035,STR-0035,,2026-07-27T06:07:25.911683,IOT-MPU6050-001,21.58,62.46,164.7,CLOSED,,,,,,,
READ-008288,MED-2026-035,STR-0035,,2026-07-27T06:37:25.911683,IOT-GPS-001,23.87,55.73,105.9,CLOSED,,,,,,,
READ-008289,MED-2026-035,STR-0035,,2026-07-27T07:07:25.911683,IOT-HX711-001,24.07,54.09,88.3,CLOSED,,,,,,,
READ-008290,MED-2026-035,STR-0035,,2026-07-27T07:37:25.911683,IOT-GPS-001,26.51,58.99,140.6,CLOSED,,,,,,,
READ-008291,MED-2026-035,STR-0035,,2026-07-27T08:07:25.911683,IOT-GPS-001,26.68,51.81,95,CLOSED,,,,,,,
READ-008292,MED-2026-035,STR-0035,,2026-07-27T08:37:25.911683,IOT-BH1750-001,24.58,63.92,173.7,CLOSED,,,,,,,
READ-008293,MED-2026-035,STR-0035,,2026-07-27T09:07:25.911683,IOT-HX711-001,27.8,61.63,157.5,CLOSED,,,,,,,
READ-008294,MED-2026-035,STR-0035,,2026-07-27T09:37:25.911683,IOT-BH1750-001,24.54,54.91,185.3,CLOSED,,,,,,,
READ-008295,MED-2026-035,STR-0035,,2026-07-27T10:07:25.911683,IOT-HX711-001,22.48,51.32,119.9,CLOSED,,,,,,,
READ-008296,MED-2026-035,STR-0035,,2026-07-27T10:37:25.911683,IOT-DHT22-001,19.91,51.52,78.9,CLOSED,,,,,,,
READ-008297,MED-2026-035,STR-0035,,2026-07-27T11:07:25.911683,IOT-GPS-001,21.02,47.92,148.2,CLOSED,,,,,,,
READ-008298,MED-2026-035,STR-0035,,2026-07-27T11:37:25.911683,IOT-HX711-001,21.33,57.29,91.7,CLOSED,,,,,,,
READ-008299,MED-2026-035,STR-0035,,2026-07-27T12:07:25.911683,IOT-DHT22-001,23.13,60.46,136,CLOSED,,,,,,,
READ-008300,MED-2026-035,STR-0035,,2026-07-27T12:37:25.911683,IOT-BH1750-001,23.97,52.8,136,CLOSED,,,,,,,
READ-008301,MED-2026-035,STR-0035,,2026-07-27T13:07:25.911683,IOT-HX711-001,19.88,59.05,117.4,CLOSED,,,,,,,
READ-008302,MED-2026-035,STR-0035,,2026-07-27T13:37:25.911683,IOT-BH1750-001,28.95,64.25,86.8,CLOSED,,,,,,,
READ-008303,MED-2026-035,STR-0035,,2026-07-27T14:07:25.911683,IOT-MPU6050-001,27.26,74.61,103.3,CLOSED,,,,,,,
READ-008304,MED-2026-035,STR-0035,,2026-07-27T14:37:25.911683,IOT-BH1750-001,27.19,59.06,71.1,CLOSED,,,,,,,
READ-008305,MED-2026-035,STR-0035,,2026-07-27T15:07:25.911683,IOT-DHT22-001,24.7,53.1,99.5,CLOSED,,,,,,,
READ-008306,MED-2026-035,STR-0035,,2026-07-27T15:37:25.911683,IOT-LIMIT-001,21.92,51.77,131.6,CLOSED,,,,,,,
READ-008307,MED-2026-035,STR-0035,,2026-07-27T16:07:25.911683,IOT-HX711-001,23.22,54.17,106.9,CLOSED,,,,,,,
READ-008308,MED-2026-035,STR-0035,,2026-07-27T16:37:25.911683,IOT-BH1750-001,27.36,60.22,206.8,CLOSED,,,,,,,
READ-008309,MED-2026-035,STR-0035,,2026-07-27T17:07:25.911683,IOT-HX711-001,22.65,64.29,108,CLOSED,,,,,,,
READ-008310,MED-2026-035,STR-0035,,2026-07-27T17:37:25.911683,IOT-BH1750-001,27.16,44.56,146.8,CLOSED,,,,,,,
READ-008311,MED-2026-035,STR-0035,,2026-07-27T18:07:25.911683,IOT-HX711-001,24.93,58.51,152.7,CLOSED,,,,,,,
READ-008312,MED-2026-035,STR-0035,,2026-07-27T18:37:25.911683,IOT-GPS-001,27.2,55.5,102.8,CLOSED,,,,,,,
READ-008313,MED-2026-035,STR-0035,,2026-07-27T19:07:25.911683,IOT-LIMIT-001,23.81,61.53,44.6,CLOSED,,,,,,,
READ-008314,MED-2026-035,STR-0035,,2026-07-27T19:37:25.911683,IOT-BH1750-001,21.22,54.27,144.6,CLOSED,,,,,,,
READ-008315,MED-2026-035,STR-0035,,2026-07-27T20:07:25.911683,IOT-BH1750-001,23.75,62.14,145.4,CLOSED,,,,,,,
READ-008316,MED-2026-035,STR-0035,,2026-07-27T20:37:25.911683,IOT-MPU6050-001,24.95,61.66,98.1,CLOSED,,,,,,,
READ-008317,MED-2026-035,STR-0035,,2026-07-27T21:07:25.911683,IOT-DHT22-001,25.04,54.1,131.2,CLOSED,,,,,,,
READ-008318,MED-2026-035,STR-0035,,2026-07-27T21:37:25.911683,IOT-BH1750-001,23.95,54.66,60.8,CLOSED,,,,,,,
READ-008319,MED-2026-035,STR-0035,,2026-07-27T22:07:25.911683,IOT-LIMIT-001,21.36,66.12,112.3,CLOSED,,,,,,,
READ-008320,MED-2026-035,STR-0035,,2026-07-27T22:37:25.911683,IOT-DHT22-001,24.61,62.71,86.1,CLOSED,,,,,,,
READ-008321,MED-2026-035,STR-0035,,2026-07-27T23:07:25.911683,IOT-GPS-001,25.61,53.01,88.6,CLOSED,,,,,,,
READ-008322,MED-2026-035,STR-0035,,2026-07-27T23:37:25.911683,IOT-GPS-001,22.91,80.18,143.2,CLOSED,,,,,,,
READ-008323,MED-2026-035,STR-0035,,2026-07-28T00:07:25.911683,IOT-GPS-001,25.49,70.35,46.2,CLOSED,,,,,,,
READ-008324,MED-2026-035,STR-0035,,2026-07-28T00:37:25.911683,IOT-BH1750-001,22.29,66.61,65.9,CLOSED,,,,,,,
READ-008325,MED-2026-035,STR-0035,,2026-07-28T01:07:25.911683,IOT-DHT22-001,27.44,65.64,64.9,CLOSED,,,,,,,
READ-008326,MED-2026-035,STR-0035,,2026-07-28T01:37:25.911683,IOT-BH1750-001,26.98,59.75,153.4,CLOSED,,,,,,,
READ-008327,MED-2026-035,STR-0035,,2026-07-28T02:07:25.911683,IOT-HX711-001,25.09,56.45,110.8,CLOSED,,,,,,,
READ-008328,MED-2026-035,STR-0035,,2026-07-28T02:37:25.911683,IOT-GPS-001,25.9,59.42,156.5,CLOSED,,,,,,,
READ-008329,MED-2026-035,STR-0035,,2026-07-28T03:07:25.911683,IOT-LIMIT-001,23.84,69.43,125.7,CLOSED,,,,,,,
READ-008330,MED-2026-035,STR-0035,,2026-07-28T03:37:25.911683,IOT-LIMIT-001,23.73,51.89,119,CLOSED,,,,,,,
READ-008331,MED-2026-035,STR-0035,,2026-07-28T04:07:25.911683,IOT-LIMIT-001,24.02,52.33,147.9,CLOSED,,,,,,,
READ-008332,MED-2026-035,STR-0035,,2026-07-28T04:37:25.911683,IOT-DHT22-001,27.08,63.35,87.3,CLOSED,,,,,,,
READ-008333,MED-2026-035,STR-0035,,2026-07-28T05:07:25.911683,IOT-BH1750-001,29.17,67.92,128.6,CLOSED,,,,,,,
READ-008334,MED-2026-035,STR-0035,,2026-07-28T05:37:25.911683,IOT-BH1750-001,24.62,60.38,155.5,CLOSED,,,,,,,
READ-008335,MED-2026-035,STR-0035,,2026-07-28T06:07:25.911683,IOT-LIMIT-001,23.37,56.7,95,CLOSED,,,,,,,
READ-008336,MED-2026-035,STR-0035,,2026-07-28T06:37:25.911683,IOT-GPS-001,25.7,56.75,130.9,CLOSED,,,,,,,
READ-008337,MED-2026-035,STR-0035,,2026-07-28T07:07:25.911683,IOT-DHT22-001,25.51,58.29,159.5,CLOSED,,,,,,,
READ-008338,MED-2026-035,STR-0035,,2026-07-28T07:37:25.911683,IOT-DHT22-001,25.99,57.09,166.6,CLOSED,,,,,,,
READ-008339,MED-2026-035,STR-0035,,2026-07-28T08:07:25.911683,IOT-MPU6050-001,27.71,54.46,130.6,CLOSED,,,,,,,
READ-008340,MED-2026-035,STR-0035,,2026-07-28T08:37:25.911683,IOT-HX711-001,24.6,63.89,98.6,CLOSED,,,,,,,
READ-008341,MED-2026-035,STR-0035,,2026-07-28T09:07:25.911683,IOT-MPU6050-001,26.07,50.05,69.8,CLOSED,,,,,,,
READ-008342,MED-2026-035,STR-0035,,2026-07-28T09:37:25.911683,IOT-BH1750-001,22.89,59.44,127.4,CLOSED,,,,,,,
READ-008343,MED-2026-035,STR-0035,,2026-07-28T10:07:25.911683,IOT-DHT22-001,28.2,49.81,96.2,CLOSED,,,,,,,
READ-008344,MED-2026-035,STR-0035,,2026-07-28T10:37:25.911683,IOT-MPU6050-001,23.15,70.36,160.7,CLOSED,,,,,,,
READ-008345,MED-2026-035,STR-0035,,2026-07-28T11:07:25.911683,IOT-BH1750-001,27.87,58.6,134.2,CLOSED,,,,,,,
READ-008346,MED-2026-035,STR-0035,,2026-07-28T11:37:25.911683,IOT-DHT22-001,25.67,55.03,118.2,CLOSED,,,,,,,
READ-008347,MED-2026-035,STR-0035,,2026-07-28T12:07:25.911683,IOT-LIMIT-001,20.92,46.89,137.3,CLOSED,,,,,,,
READ-008348,MED-2026-035,STR-0035,,2026-07-28T12:37:25.911683,IOT-DHT22-001,25.11,55.76,115.7,CLOSED,,,,,,,
READ-008349,MED-2026-035,STR-0035,,2026-07-28T13:07:25.911683,IOT-DHT22-001,26.97,50.46,149.3,CLOSED,,,,,,,
READ-008350,MED-2026-035,STR-0035,,2026-07-28T13:37:25.911683,IOT-HX711-001,24.9,51.99,125.2,CLOSED,,,,,,,
READ-008351,MED-2026-035,STR-0035,,2026-07-28T14:07:25.911683,IOT-GPS-001,26.21,67.14,118.3,CLOSED,,,,,,,
READ-008352,MED-2026-035,STR-0035,,2026-07-28T14:37:25.911683,IOT-BH1750-001,26.17,48.83,151,CLOSED,,,,,,,
READ-008353,MED-2026-035,STR-0035,,2026-07-28T15:07:25.911683,IOT-MPU6050-001,26.02,61.99,49.6,CLOSED,,,,,,,
READ-008354,MED-2026-035,STR-0035,,2026-07-28T15:37:25.911683,IOT-DHT22-001,21.94,53.75,189.5,CLOSED,,,,,,,
READ-008355,MED-2026-035,STR-0035,,2026-07-28T16:07:25.911683,IOT-DHT22-001,25.76,50.66,138.8,CLOSED,,,,,,,
READ-008356,MED-2026-035,STR-0035,,2026-07-28T16:37:25.911683,IOT-GPS-001,25.63,50.95,76.2,CLOSED,,,,,,,
READ-008357,MED-2026-035,STR-0035,,2026-07-28T17:07:25.911683,IOT-HX711-001,23.63,67.02,149.5,CLOSED,,,,,,,
READ-008358,MED-2026-035,STR-0035,,2026-07-28T17:37:25.911683,IOT-BH1750-001,24.35,54.2,182.7,CLOSED,,,,,,,
READ-008359,MED-2026-035,STR-0035,,2026-07-28T18:07:25.911683,IOT-BH1750-001,27.84,62.58,159.2,CLOSED,,,,,,,
READ-008360,MED-2026-035,STR-0035,,2026-07-28T18:37:25.911683,IOT-MPU6050-001,27.12,60.74,135.6,CLOSED,,,,,,,
READ-008361,MED-2026-035,STR-0035,,2026-07-28T19:07:25.911683,IOT-BH1750-001,27.97,57.31,40.2,CLOSED,,,,,,,
READ-008362,MED-2026-035,STR-0035,,2026-07-28T19:37:25.911683,IOT-HX711-001,22.22,54.86,146.5,CLOSED,,,,,,,
READ-008363,MED-2026-035,STR-0035,,2026-07-28T20:07:25.911683,IOT-MPU6050-001,22.77,60.68,170.7,CLOSED,,,,,,,
READ-008364,MED-2026-035,STR-0035,,2026-07-28T20:37:25.911683,IOT-BH1750-001,27.6,52.32,132.8,CLOSED,,,,,,,
READ-008365,MED-2026-035,STR-0035,,2026-07-28T21:07:25.911683,IOT-MPU6050-001,25.8,54.13,199.4,CLOSED,,,,,,,
READ-008366,MED-2026-035,STR-0035,,2026-07-28T21:37:25.911683,IOT-DHT22-001,24.75,55.12,122,CLOSED,,,,,,,
READ-008367,MED-2026-035,STR-0035,,2026-07-28T22:07:25.911683,IOT-DHT22-001,26.68,62.1,56.7,CLOSED,,,,,,,
READ-008368,MED-2026-035,STR-0035,,2026-07-28T22:37:25.911683,IOT-GPS-001,24.7,58.32,143.3,CLOSED,,,,,,,
READ-008369,MED-2026-035,STR-0035,,2026-07-28T23:07:25.911683,IOT-DHT22-001,22.51,68.24,201.2,CLOSED,,,,,,,
READ-008370,MED-2026-035,STR-0035,,2026-07-28T23:37:25.911683,IOT-DHT22-001,24.18,77.85,135.4,CLOSED,,,,,,,
READ-008371,MED-2026-035,STR-0035,,2026-07-29T00:07:25.911683,IOT-MPU6050-001,24.03,55.35,100.4,CLOSED,,,,,,,
READ-008372,MED-2026-035,STR-0035,,2026-07-29T00:37:25.911683,IOT-DHT22-001,24.02,56.67,131.1,CLOSED,,,,,,,
READ-008373,MED-2026-035,STR-0035,,2026-07-29T01:07:25.911683,IOT-GPS-001,29.46,61.49,132.4,CLOSED,,,,,,,
READ-008374,MED-2026-035,STR-0035,,2026-07-29T01:37:25.911683,IOT-GPS-001,26.48,58.56,80.8,CLOSED,,,,,,,
READ-008375,MED-2026-035,STR-0035,,2026-07-29T02:07:25.911683,IOT-LIMIT-001,25.44,66.97,122.8,CLOSED,,,,,,,
READ-008376,MED-2026-035,STR-0035,,2026-07-29T02:37:25.911683,IOT-BH1750-001,24.13,59.2,146.5,CLOSED,,,,,,,
READ-008377,MED-2026-035,STR-0035,,2026-07-29T03:07:25.911683,IOT-LIMIT-001,28.31,56.26,124.7,CLOSED,,,,,,,
READ-008378,MED-2026-035,STR-0035,,2026-07-29T03:37:25.911683,IOT-DHT22-001,21.96,57.95,140.1,CLOSED,,,,,,,
READ-008379,MED-2026-035,STR-0035,,2026-07-29T04:07:25.911683,IOT-BH1750-001,28.18,59.11,129.2,CLOSED,,,,,,,
READ-008380,MED-2026-035,STR-0035,,2026-07-29T04:37:25.911683,IOT-LIMIT-001,23.19,55.1,102.9,CLOSED,,,,,,,
READ-008381,MED-2026-035,STR-0035,,2026-07-29T05:07:25.911683,IOT-GPS-001,23.98,55.55,130.3,CLOSED,,,,,,,
READ-008382,MED-2026-035,STR-0035,,2026-07-29T05:37:25.911683,IOT-HX711-001,27.28,57.7,88.6,CLOSED,,,,,,,
READ-008383,MED-2026-035,STR-0035,,2026-07-29T06:07:25.911683,IOT-GPS-001,25.5,66.87,160.2,CLOSED,,,,,,,
READ-008384,MED-2026-035,STR-0035,,2026-07-29T06:37:25.911683,IOT-HX711-001,23.63,56.8,103.1,CLOSED,,,,,,,
READ-008385,MED-2026-035,STR-0035,,2026-07-29T07:07:25.911683,IOT-LIMIT-001,25.53,55.36,123.1,CLOSED,,,,,,,
READ-008386,MED-2026-035,STR-0035,,2026-07-29T07:37:25.911683,IOT-MPU6050-001,25.67,72.99,129.7,CLOSED,,,,,,,
READ-008387,MED-2026-035,STR-0035,,2026-07-29T08:07:25.911683,IOT-HX711-001,24.25,73.71,151,CLOSED,,,,,,,
READ-008388,MED-2026-035,STR-0035,,2026-07-29T08:37:25.911683,IOT-BH1750-001,23.12,59.32,129.9,CLOSED,,,,,,,
READ-008389,MED-2026-035,STR-0035,,2026-07-29T09:07:25.911683,IOT-LIMIT-001,27.58,52.33,123.4,CLOSED,,,,,,,
READ-008390,MED-2026-035,STR-0035,,2026-07-29T09:37:25.911683,IOT-HX711-001,25.61,61.77,126.5,CLOSED,,,,,,,
READ-008391,MED-2026-035,STR-0035,,2026-07-29T10:07:25.911683,IOT-GPS-001,23.91,62.65,71.6,CLOSED,,,,,,,
READ-008392,MED-2026-035,STR-0035,,2026-07-29T10:37:25.911683,IOT-GPS-001,24.49,60.01,97.8,CLOSED,,,,,,,
READ-008393,MED-2026-035,STR-0035,,2026-07-29T11:07:25.911683,IOT-LIMIT-001,29.91,63.21,171.2,CLOSED,,,,,,,
READ-008394,MED-2026-035,STR-0035,,2026-07-29T11:37:25.911683,IOT-LIMIT-001,27.1,51.6,140,CLOSED,,,,,,,
READ-008395,MED-2026-035,STR-0035,,2026-07-29T12:07:25.911683,IOT-HX711-001,26.2,63.11,103.9,CLOSED,,,,,,,
READ-008396,MED-2026-035,STR-0035,,2026-07-29T12:37:25.911683,IOT-GPS-001,20.85,57.7,119.7,CLOSED,,,,,,,
READ-008397,MED-2026-035,STR-0035,,2026-07-29T13:07:25.911683,IOT-LIMIT-001,22.72,56.78,138.5,CLOSED,,,,,,,
READ-008398,MED-2026-035,STR-0035,,2026-07-29T13:37:25.911683,IOT-LIMIT-001,24.92,67.36,33.6,CLOSED,,,,,,,
READ-008399,MED-2026-035,STR-0035,,2026-07-29T14:07:25.911683,IOT-GPS-001,27.86,61.29,97.1,CLOSED,,,,,,,
READ-008400,MED-2026-035,STR-0035,,2026-07-29T14:37:25.911683,IOT-GPS-001,23.44,62.58,151.9,CLOSED,,,,,,,
READ-008401,MED-2026-036,STR-0036,,2026-07-27T19:46:20.370636,IOT-GPS-001,25.27,48.03,178.5,CLOSED,,,,,,,
READ-008402,MED-2026-036,STR-0036,,2026-07-27T20:16:20.370636,IOT-BH1750-001,23.66,51.1,69.1,CLOSED,,,,,,,
